Population evolutions


{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 19, 'totalValueWeight': 346}
{'emptyWeight': 550, 'mergeableWeight': 900, 'montonicWeight': 282, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 518, 'totalValueWeight': 537}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 411, 'mergeableWeight': 80, 'montonicWeight': 347, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 708}
{'emptyWeight': 655, 'mergeableWeight': 631, 'montonicWeight': 636, 'totalValueWeight': 919}
{'emptyWeight': 149, 'mergeableWeight': 74, 'montonicWeight': 629, 'totalValueWeight': 537}
{'emptyWeight': 90, 'mergeableWeight': 220, 'montonicWeight': 815, 'totalValueWeight': 844}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 404}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 354, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 59, 'montonicWeight': 652, 'totalValueWeight': 531}
{'emptyWeight': 625, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 421, 'mergeableWeight': 74, 'montonicWeight': 629, 'totalValueWeight': 537}
{'emptyWeight': 183, 'mergeableWeight': 419, 'montonicWeight': 518, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 419, 'montonicWeight': 629, 'totalValueWeight': 911}
{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 537}
{'emptyWeight': 149, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 537}
{'emptyWeight': 82, 'mergeableWeight': 74, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 150, 'mergeableWeight': 242, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 898, 'mergeableWeight': 914, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 179, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 236}
{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 919}
{'emptyWeight': 550, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 655, 'mergeableWeight': 403, 'montonicWeight': 629, 'totalValueWeight': 537}
{'emptyWeight': 149, 'mergeableWeight': 74, 'montonicWeight': 820, 'totalValueWeight': 911}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 518, 'totalValueWeight': 434}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 332, 'totalValueWeight': 537}
{'emptyWeight': 553, 'mergeableWeight': 889, 'montonicWeight': 518, 'totalValueWeight': 844}
{'emptyWeight': 550, 'mergeableWeight': 217, 'montonicWeight': 652, 'totalValueWeight': 346}
{'emptyWeight': 625, 'mergeableWeight': 656, 'montonicWeight': 282, 'totalValueWeight': 531}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 625, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 103, 'mergeableWeight': 59, 'montonicWeight': 652, 'totalValueWeight': 531}
{'emptyWeight': 89, 'mergeableWeight': 419, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 531, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 537}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 625, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 779, 'montonicWeight': 821, 'totalValueWeight': 537}
{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 437, 'totalValueWeight': 911}
{'emptyWeight': 553, 'mergeableWeight': 914, 'montonicWeight': 421, 'totalValueWeight': 844}
{'emptyWeight': 898, 'mergeableWeight': 889, 'montonicWeight': 815, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 518, 'totalValueWeight': 537}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 518, 'totalValueWeight': 537}
{'emptyWeight': 898, 'mergeableWeight': 914, 'montonicWeight': 821, 'totalValueWeight': 919}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 945}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 401}
{'emptyWeight': 82, 'mergeableWeight': 889, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 419, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 655, 'mergeableWeight': 220, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 330, 'mergeableWeight': 71, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 249, 'totalValueWeight': 22}
{'emptyWeight': 625, 'mergeableWeight': 71, 'montonicWeight': 249, 'totalValueWeight': 531}
{'emptyWeight': 330, 'mergeableWeight': 811, 'montonicWeight': 652, 'totalValueWeight': 41}
{'emptyWeight': 531, 'mergeableWeight': 74, 'montonicWeight': 601, 'totalValueWeight': 537}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 518, 'totalValueWeight': 713}
{'emptyWeight': 550, 'mergeableWeight': 914, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 149, 'mergeableWeight': 419, 'montonicWeight': 821, 'totalValueWeight': 947}
{'emptyWeight': 421, 'mergeableWeight': 914, 'montonicWeight': 629, 'totalValueWeight': 919}
{'emptyWeight': 550, 'mergeableWeight': 419, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 914, 'montonicWeight': 421, 'totalValueWeight': 911}
{'emptyWeight': 550, 'mergeableWeight': 220, 'montonicWeight': 769, 'totalValueWeight': 911}
{'emptyWeight': 82, 'mergeableWeight': 220, 'montonicWeight': 421, 'totalValueWeight': 713}
{'emptyWeight': 531, 'mergeableWeight': 419, 'montonicWeight': 421, 'totalValueWeight': 537}
{'emptyWeight': 625, 'mergeableWeight': 59, 'montonicWeight': 421, 'totalValueWeight': 180}
{'emptyWeight': 82, 'mergeableWeight': 312, 'montonicWeight': 652, 'totalValueWeight': 531}
{'emptyWeight': 421, 'mergeableWeight': 71, 'montonicWeight': 249, 'totalValueWeight': 41}
{'emptyWeight': 330, 'mergeableWeight': 516, 'montonicWeight': 821, 'totalValueWeight': 911}
{'emptyWeight': 397, 'mergeableWeight': 516, 'montonicWeight': 282, 'totalValueWeight': 346}
